age,income,gender,city,purchases,score,category,is_active,signup_year,device,last_login_days,target
45.0,9579.351302541054,male,Alex,46,0.9506608302191211,,1,2020,,54,1
37.0,175.87460121148433,unknown,Giza,33,0.8975100234109175,,,2021,iOS,114,0
56.0,5322.3545727006285,,Alex,10,0.5580067950507652,A,0,2019,Web,392,0
41.0,8936.970878789643,male,Giza,22,0.9804739214749355,D,,,Web,188,1
38.0,7924.44702123593,,,23,0.15021280916684798,B,1,,,64,0
27.0,5552.852494704531,female,,48,0.007158683595342552,C,,2018,Web,60,0
31.0,19159.286199414448,,Alex,17,0.10783284899341539,C,0,2021,Android,214,0
54.0,16134.671081140219,,Giza,9,0.3551118312489199,A,1,2020,iOS,76,0
35.0,17715.707125903868,,,4,0.7552593649972368,B,,2020,,308,0
41.0,9554.30068093137,female,Cairo,30,??,C,0,2022,iOS,43,1
31.0,7801.363052465065,unknown,Cairo,24,0.780601967722306,B,0,2022,,311,0
51.0,17207.485559511333,unknown,Giza,16,0.7427841376618295,B,0,2018,iOS,349,1
29.0,10383.428628800366,unknown,Giza,27,0.7943498008947049,D,0,,Android,22,0
39.0,5227.796398294212,male,Unknown,0,0.18727231219952511,A,1,2020,Android,148,0
23.0,5540.361156429832,male,Cairo,44,0.5160335200634513,,0,2022,Android,358,0
53.0,8540.07531151216,female,Alex,1,0.7126917884980779,,,2019,Android,76,1
53.0,9900.907712314258,unknown,Unknown,48,0.2841747036590597,C,0,,,222,1
39.0,10366.57462691071,,Giza,46,0.8380264186165339,C,1,2022,iOS,396,1
31.0,9173.868908635717,unknown,,39,0.7793119658568899,A,1,2018,,314,1
33.0,20528.218686953885,male,Alex,1,0.11987652775015034,D,,2018,,253,1
53.0,3910.955508981445,female,Tanta,26,0.21788798501628526,C,,2019,,281,1
42.0,13027.200671838897,unknown,Tanta,7,0.23737339575753913,C,,2021,,368,0
49.0,,male,,26,??,B,,2020,,215,0
50.0,9825.46529961362,male,Tanta,36,0.18672687233955532,A,0,2018,,88,1
53.0,14232.229427093629,,,16,0.6220962922847996,,0,2020,,174,0
37.0,1977.630472373803,unknown,Alex,3,0.06491207071927507,A,0,2019,Android,249,1
35.0,5743.583904496006,,,43,0.5525053566375132,,,2019,Web,131,1
55.0,9398.532765777327,unknown,Giza,49,0.141252102319664,B,,2021,,84,0
20.0,16643.13298682274,female,Alex,37,0.575495724888855,D,,,iOS,326,1
40.0,16619.408691015666,unknown,Unknown,30,0.3677957236305083,,0,2018,Android,69,0
49.0,15747.856470993003,,Unknown,4,0.6056827300119585,B,0,2019,Android,325,0
33.0,129.75486214239208,,Tanta,24,0.39444322235538687,D,,2022,Web,170,0
22.0,5276.038738252596,male,Giza,27,0.8542952111783649,B,,2020,Web,328,0
21.0,5461.141913414253,unknown,Unknown,18,0.7569777299910837,D,0,2020,Web,1,1
38.0,9751.441396502456,unknown,Cairo,36,0.8447022093899834,C,,,,6,0
57.0,1661.3806038601615,female,Cairo,41,0.2220522176353087,D,0,2022,Web,0,0
31.0,14940.534415299964,male,Tanta,22,0.14881598834055476,,0,2020,iOS,134,1
56.0,1025.2559127647146,,Tanta,35,0.5573346683758735,D,,,Web,8,0
,14646.366743742743,unknown,Tanta,44,0.8728332122372511,A,,,Web,47,1
31.0,13918.774605949071,male,Unknown,12,0.11062395649652623,D,,2022,Android,310,1
23.0,5075.267493824978,female,Giza,16,0.23388818160914537,B,1,,,204,0
29.0,15678.795602861617,male,,49,??,,1,2020,Web,94,1
33.0,8500.55205423285,unknown,,29,0.46536097777114227,C,,2019,Android,315,1
34.0,7332.854540633692,unknown,Tanta,22,0.6034633037186368,C,1,2021,,121,0
40.0,8103.486206060354,female,Alex,48,0.5917544242212882,B,0,,Web,325,0
31.0,8489.428606030808,female,Tanta,2,0.4123549610313967,C,0,2018,,77,0
24.0,8903.467157088655,female,,12,0.705702306966402,,0,2018,iOS,304,1
49.0,9005.620051123522,,,31,0.8522691432220657,B,0,2018,Android,157,1
32.0,5993.5783930623575,male,,44,0.9077570490701706,,0,2018,,21,1
34.0,7038.117740252534,male,Unknown,34,0.04641159867301081,C,0,2018,Android,243,1
58.0,7427.78885510643,male,Giza,1,0.553606127631526,C,0,2022,,259,1
51.0,17527.286423320114,,Tanta,46,0.04037154543885568,A,0,2019,Android,92,1
22.0,7429.813687412086,male,Cairo,2,0.9009301105369866,B,1,2021,Android,65,0
44.0,7140.859828333831,female,Tanta,47,0.4292658073844875,D,1,2018,Android,29,1
40.0,16823.479624100182,male,Tanta,28,0.9005254100022251,B,,2020,Web,151,0
57.0,8550.960144157982,,Giza,9,0.18768340985083876,,0,,,335,0
31.0,,,Alex,19,0.1623712403531915,C,0,2020,Web,24,1
32.0,5018.692304886167,male,Tanta,33,0.9083241429413269,A,0,2021,iOS,64,1
50.0,3609.278041686508,,Tanta,14,0.9383755830441289,B,1,,Web,358,0
48.0,12435.332385031497,,,39,0.7667896339963085,,,2018,iOS,271,1
52.0,1880.4215300996648,male,Unknown,44,0.22202537281364154,A,1,2018,,310,1
34.0,16058.519678581128,,Giza,0,0.1719853927721049,A,0,2019,iOS,154,1
45.0,9589.008974215907,,Unknown,25,0.7480130728168776,A,1,2020,Android,348,1
36.0,8033.165277492498,male,,31,0.6347747165386457,C,1,2020,iOS,123,1
40.0,8972.40007591771,female,Tanta,1,0.8720766582159885,,1,2022,iOS,374,0
49.0,12083.754947257574,female,Tanta,31,0.2768114183619066,A,1,,iOS,67,0
57.0,7885.724348122237,,Cairo,40,0.29535714026038296,C,0,2020,iOS,101,1
30.0,9137.027296487217,unknown,Unknown,28,0.7316411195102649,C,0,2018,iOS,378,1
37.0,14738.85916116452,unknown,,19,0.2678686077841802,C,1,2018,Android,364,1
52.0,11561.075377314404,male,Giza,22,0.46237723190530844,B,0,2020,iOS,363,0
22.0,4375.171632718527,male,Tanta,11,0.520142143053462,C,1,2022,Android,40,1
26.0,6815.132495101514,female,Cairo,43,0.6691845228655605,,,,Web,195,1
46.0,1983.6250748503717,unknown,Cairo,9,0.34438350774949067,D,,2021,,161,1
23.0,12768.609562789952,male,Alex,18,0.8583369796999164,B,0,,iOS,161,0
42.0,13248.999288013718,unknown,Giza,9,0.4023290268138723,A,0,2020,Web,385,1
48.0,5795.355250558149,unknown,Cairo,18,0.041373297034718926,C,0,2021,Web,219,1
39.0,20371.8355292033,,Giza,25,0.06700209319314798,B,1,2020,iOS,0,0
19.0,20970.4872565525,,Tanta,23,0.9715733663110988,B,,2021,Web,86,0
22.0,10102.642899684215,unknown,Alex,8,0.622042793466574,,,2018,,229,1
44.0,6411.846020049755,female,,28,0.4909280383553116,A,0,2018,,292,0
42.0,11232.105352442391,male,Giza,28,0.8696806262630689,D,,2021,Android,338,0
25.0,6305.356270235488,male,,36,0.7168846899773478,D,0,2019,Android,186,1
18.0,14275.14533275157,female,Alex,27,0.18139213349629313,B,0,,Web,114,1
37.0,10748.61665212592,,,2,0.007292304491871682,B,,2018,iOS,331,0
40.0,11072.231501440187,,Giza,22,0.9821303027916723,A,,,Web,320,0
49.0,17916.24612461598,female,,3,0.6292160441031166,B,1,2022,iOS,12,0
28.0,7214.395031989399,female,Giza,13,0.4770742344492578,C,0,2022,Web,366,0
56.0,7394.540986649583,,Unknown,37,0.9446561427022999,D,1,2021,iOS,256,0
41.0,13862.667067369288,unknown,Alex,12,0.3692076535981035,C,1,,Web,172,0
28.0,8101.011804699607,,Giza,27,0.7225526169972557,,,2019,iOS,73,1
46.0,17217.24139837637,unknown,Unknown,38,0.6701142763164377,B,,2022,,141,0
43.0,14502.23486420752,male,Unknown,43,0.6770214463366823,A,,2018,Web,126,0
33.0,8328.875018206783,male,Alex,19,0.6771326936233216,,1,2020,iOS,100,1
52.0,1847.949256837468,unknown,Tanta,27,0.010427330366499676,,,,Android,211,1
37.0,3464.90404318761,unknown,Alex,31,0.8243020442633,A,,2020,Android,247,0
20.0,7832.052724408959,,Giza,13,0.9229539458679021,,0,,iOS,249,1
18.0,11821.194408653748,female,Tanta,12,0.4493493855250472,C,,2018,iOS,46,1
18.0,14960.246987357546,unknown,Alex,10,0.5604836282646256,,0,,Android,186,0
34.0,9022.205802029064,male,Alex,37,0.3247156655372405,A,1,2019,iOS,347,0
19.0,6000.002798389707,,Alex,38,0.7850721123857032,D,0,2021,Android,395,0
46.0,9366.661896970234,male,Alex,41,0.736601320985621,B,,2018,,312,1
37.0,10091.662079996468,,Tanta,14,0.7385010136399914,A,0,2020,Android,64,1
23.0,15872.25392822336,female,Giza,8,0.7349228461158753,C,,2021,Web,195,1
25.0,15622.408863085977,female,Unknown,2,0.21854389381173067,C,1,2019,,69,0
46.0,5491.440204209,male,Alex,4,0.11252278841816266,D,0,,Web,57,1
50.0,12043.413092216715,unknown,Unknown,27,0.31075424685834097,C,,2022,iOS,178,0
20.0,6157.692660512304,unknown,Unknown,41,0.5753792601054598,A,,,iOS,317,0
52.0,6284.791614557222,male,Unknown,14,0.39952337005263283,C,0,2020,Android,368,0
22.0,14674.03980893406,unknown,Alex,2,0.2492458362695582,D,0,2019,Android,107,1
44.0,9103.116374798412,unknown,Alex,49,0.02228876731324192,D,1,2018,Android,203,1
29.0,12879.377805585314,male,,34,0.12113311965622497,,,2019,,282,0
37.0,12406.305952168994,male,Alex,6,0.10533189726930037,,,2019,,183,0
37.0,9642.31580435801,female,Alex,29,0.9566392278070169,C,0,2021,Web,28,0
26.0,11498.444796301215,male,Cairo,23,0.7788249635029103,C,0,2020,Android,42,1
56.0,10917.340339264993,female,Giza,30,0.1227518607717275,C,1,2020,Web,372,0
21.0,4822.975960155847,female,Cairo,13,0.4672106391258899,C,0,2019,iOS,16,1
36.0,12192.965144135764,,,15,0.654486069665355,,0,2018,Web,39,0
55.0,6823.011228111846,unknown,Tanta,3,0.961033454723962,A,1,2019,iOS,253,1
44.0,5189.073741043905,male,Cairo,2,0.2689639161411408,A,0,,iOS,90,0
30.0,13845.895400542704,unknown,Cairo,34,??,A,,,iOS,184,0
30.0,7339.063121214307,,Cairo,8,0.5682576514669742,,,,Web,389,1
39.0,14998.096583200106,male,Giza,3,0.8573778335845456,A,1,2018,iOS,355,0
45.0,14942.618868403664,male,Unknown,18,0.27962117811137177,A,1,,Web,186,1
39.0,7854.620310580101,,Tanta,23,0.12582524030421782,,1,,Web,108,0
36.0,14807.534239104694,unknown,Tanta,10,0.2661301670524465,B,0,2021,iOS,372,0
25.0,8248.03668832678,female,Giza,14,0.449067282913434,C,0,2020,,242,1
25.0,9692.24607284011,,,35,0.35995330640921275,C,,2020,,42,1
59.0,12222.037003148766,,Cairo,30,0.86121298938896,B,1,2020,iOS,121,0
43.0,19177.2838602873,male,Unknown,7,0.9429454678407755,D,1,,Web,383,1
43.0,14234.037157832048,female,Alex,1,0.37844986951295945,A,1,2020,iOS,83,1
40.0,9739.947010738802,,Giza,49,0.8234213034758294,B,,2021,Android,398,0
30.0,10464.860602761508,unknown,,2,0.06861130235048551,A,1,2019,,14,0
45.0,2875.9490527643866,,Unknown,2,0.553703314719739,B,,2020,iOS,86,0
26.0,14521.60675405512,unknown,,20,0.8317036764463892,C,1,2022,,9,0
37.0,14038.015355672222,male,Giza,11,0.4186232445963498,A,,,iOS,323,1
36.0,11275.715378668083,,Giza,13,0.1434338357981546,,,2018,Android,288,1
56.0,13229.902628815991,unknown,Alex,22,0.28409007356194727,C,0,2018,,264,1
29.0,886.6557972450482,male,,12,0.4919076329759957,C,,2020,Web,377,0
32.0,5132.054725108882,male,Unknown,15,0.8434973459911767,C,1,2018,iOS,10,0
48.0,18106.631265664808,male,,16,0.7485972718903282,A,1,2018,Android,223,1
31.0,8840.227004054426,,,17,0.08357553915511196,D,,2021,Android,398,1
28.0,13408.448353478341,male,Cairo,12,0.5461573441412828,B,,2018,,198,1
43.0,6640.121972542482,male,,25,0.8723507867953207,B,0,2021,Web,89,1
59.0,8010.2455059602835,unknown,Unknown,44,0.57711023846572,,,,Web,263,0
44.0,18346.0725141954,male,Unknown,39,0.06493755599644813,D,0,2018,Web,324,1
28.0,9291.46681456119,,Cairo,38,0.8231203142706296,C,1,,Android,193,1
55.0,12356.020335421183,female,Alex,30,0.9067696975773939,B,0,,Web,129,1
51.0,10587.051061739738,male,Unknown,39,0.3891889505695888,A,,2021,iOS,332,0
36.0,11108.877279051778,,,16,0.3101368754228405,C,1,2018,iOS,8,0
23.0,10955.02238023881,male,,31,0.5433506336484918,C,,,iOS,326,0
55.0,1100.7852836549791,,Cairo,0,0.9840880755795793,D,,2022,,75,0
59.0,12146.796400412173,male,Giza,34,0.8374642566684088,D,1,2019,,3,1
45.0,7580.667720313469,unknown,Giza,35,0.8110557922709085,B,0,2021,Android,244,0
18.0,,female,Cairo,18,??,B,0,2022,Web,30,0
52.0,6523.1189033850405,female,Giza,27,0.8951653754312239,C,0,2019,Android,223,1
57.0,7877.793909172444,,Unknown,1,0.5559457329613064,,0,2019,Android,227,1
25.0,21007.512980021653,,Cairo,28,0.916878655161106,C,0,2022,Web,386,0
24.0,13255.321939183272,female,,42,0.6517106607867478,A,0,2020,iOS,40,1
28.0,5574.614465995147,unknown,Unknown,28,0.8341671153252108,,1,2020,Android,134,1
56.0,10793.850217175135,unknown,Tanta,42,0.16552571729816146,B,,,Web,193,1
21.0,4508.226407961626,male,Alex,18,0.706521463599291,,1,2021,iOS,74,1
42.0,11159.140123595524,unknown,,27,0.25725213679911774,,,2020,Web,177,0
29.0,6380.297007984986,female,,33,0.16890219698181386,B,1,2021,Web,59,0
43.0,18391.818094166847,female,Alex,30,0.5739823291165606,A,,2022,iOS,302,1
55.0,11893.980132692714,unknown,Alex,36,0.6027411138011156,A,,2020,iOS,56,0
29.0,12373.98482582711,unknown,Cairo,18,0.4906178074512023,D,1,2020,,339,1
54.0,14273.880970941496,female,Tanta,31,0.08904080510029089,D,0,2018,Android,277,1
41.0,14777.304162399458,female,Alex,28,0.24474902400252296,A,,,,344,0
33.0,6899.185295881127,female,Unknown,8,0.23545088809247838,A,1,2018,Android,273,1
30.0,10427.359316750866,female,,6,0.3137020600135436,D,,2019,iOS,201,0
42.0,,female,Alex,11,??,D,0,2018,Web,189,0
21.0,19423.32893134444,unknown,Tanta,30,0.4379872695561845,A,,,iOS,369,1
28.0,-283.69259858059195,unknown,Unknown,17,0.9683851216209804,B,0,2022,iOS,267,1
49.0,7412.00492459689,male,Unknown,27,0.015844044684985015,A,,2021,iOS,28,1
24.0,9640.173632016478,male,Cairo,49,0.2159034169831997,B,0,2021,Android,258,1
28.0,10616.211572961927,,Cairo,20,0.5734073932599811,B,,,Web,374,0
45.0,10524.334605282058,male,Giza,8,0.8793394927066851,B,0,2018,,25,0
58.0,9792.316619910282,unknown,Tanta,33,0.0339071606616288,D,,,Android,211,0
40.0,9269.119066647478,male,Unknown,33,0.8836110712310283,C,1,2018,Android,179,0
40.0,11085.836358526929,male,Tanta,46,0.5072734639437084,A,,2021,iOS,211,1
45.0,,unknown,Alex,23,0.7854833592352067,,0,2019,iOS,77,0
43.0,,female,,15,0.9486517665934769,,0,,Android,361,0
42.0,18018.371365979398,unknown,Alex,27,0.2154044084676323,A,,,,168,1
46.0,11354.485870464347,unknown,,45,0.5879099034289237,B,,2020,iOS,249,0
36.0,7770.94485903971,,Giza,46,0.883668942311987,D,,2019,Web,140,1
50.0,8085.757326018627,,Unknown,34,0.8444106739207189,D,0,2022,Android,375,0
53.0,4086.587504839381,,,5,0.5209643885120582,B,1,2022,iOS,167,0
31.0,14289.554957364295,female,Unknown,37,0.9494922661809155,A,1,2020,Android,91,1
31.0,9798.693944052751,male,,40,0.7084445346146215,,1,2020,Web,50,1
52.0,11967.67716486292,,Giza,10,0.5241142892217019,D,0,2019,Android,351,1
47.0,11501.86292731874,unknown,Alex,3,0.05790224916990616,B,0,2021,Android,385,0
45.0,6860.708151391892,,Unknown,13,0.4873058538262095,D,1,2020,Android,163,1
34.0,6305.130340812859,unknown,,12,0.42190060541821195,B,1,2019,iOS,269,0
20.0,7961.893781618498,female,Tanta,14,0.3052530268582425,D,0,,Android,255,1
33.0,12185.768470586258,,Unknown,48,0.9428914133702156,,0,2019,,153,0
47.0,9636.617482564305,unknown,,7,0.9257000164231405,D,0,2021,,193,0
46.0,,male,,42,0.3372843764261676,A,0,,iOS,394,0
32.0,5391.3428596697695,female,Alex,23,0.4357627921486369,C,0,,iOS,200,0
42.0,8796.826701408085,unknown,Unknown,10,0.7518193483167666,B,0,2019,Android,49,0
55.0,9863.153342061514,male,Unknown,47,0.8350571365838207,C,1,2022,Android,380,0
59.0,12319.657146842492,male,Cairo,34,0.11007860286213778,,0,2021,,326,1
55.0,10176.674360637378,unknown,,24,0.49079487050411674,,,2018,Android,217,1
40.0,8367.79461225625,,Unknown,22,0.9145045543093215,C,0,2019,,37,0
42.0,8213.11152866914,male,,46,0.6645880267939475,,0,2020,Android,288,0
59.0,10906.581447295945,female,Giza,44,0.5429663579609346,,1,2020,Android,330,1
24.0,11881.220357896238,male,Giza,6,0.7180444641660649,B,1,2021,,225,1
39.0,8515.88794812053,,Tanta,4,0.6614316432982681,B,0,2020,Android,389,1
34.0,5150.37659907607,female,Unknown,31,0.9422488737446392,B,0,,,145,0
,,female,Tanta,27,0.9126363572658528,A,,2020,Android,158,1
58.0,7075.622893608091,female,Alex,43,0.39777585866747867,A,1,2018,iOS,334,0
27.0,11294.111347104117,unknown,,2,0.03201923761021441,A,1,2020,Web,221,1
27.0,16663.364590261615,male,Alex,29,0.33267661147903593,A,0,2021,Web,234,1
24.0,3917.96084384977,,Cairo,43,0.20288990552922603,C,0,2021,Web,332,0
55.0,15178.135135134355,unknown,Cairo,4,0.13155228305914324,B,,2022,Web,132,1
44.0,12110.67817051359,unknown,Unknown,32,0.8879437609509924,,,2019,iOS,211,1
50.0,14962.78319830095,female,Unknown,19,0.7099313794328207,D,,2019,,295,0
18.0,8039.150184421043,unknown,Tanta,29,0.032578681129200704,A,,2019,Web,318,0
51.0,3492.8752872501327,male,Tanta,43,0.9197538435625733,,,2021,Android,337,1
21.0,10808.630959226817,unknown,Unknown,21,0.9030092721152402,B,0,2020,iOS,42,1
34.0,16298.58365457163,unknown,Unknown,21,0.9493892921807153,C,0,,Web,1,1
21.0,5227.6527249319015,female,Cairo,37,0.8298759978361526,,1,2019,Web,331,1
43.0,5903.595166857934,female,Cairo,28,0.07887727022639057,D,1,2020,Web,368,1
21.0,12642.394104206,unknown,Cairo,20,0.622795153089739,,1,2020,Web,249,0
18.0,7695.068998272169,female,Unknown,17,0.08308795839429861,B,0,2022,Web,242,1
24.0,17497.382693447384,,Tanta,47,0.7133963317512565,,1,2019,Web,279,1
47.0,12934.340664085723,,Giza,10,0.19700901084606437,C,1,2021,iOS,72,0
26.0,6763.495078052341,,Giza,9,0.9358123363638852,B,,,Android,365,1
52.0,7459.091427060687,unknown,Tanta,34,??,A,,2021,Web,162,0
25.0,7637.022038000849,male,Tanta,25,0.5946026429930795,B,1,2022,,182,0
41.0,9806.858396709438,male,Tanta,49,0.7526759139618325,,,2019,Web,44,0
36.0,11370.031070861423,female,Cairo,43,0.8581535197241648,D,1,2020,Web,302,0
53.0,11041.43882343607,male,Alex,45,0.3891461924866445,B,,2019,iOS,348,0
44.0,4938.831059831033,male,Unknown,3,??,B,0,2021,Web,378,0
49.0,14058.440312199544,unknown,Cairo,9,0.1760234482366828,B,0,2021,iOS,50,1
31.0,8694.635196769368,female,Giza,38,0.9854962551892669,B,0,,iOS,372,0
35.0,5826.089762880895,male,Unknown,15,0.9294038255109071,,1,2021,Android,376,1
45.0,7916.296777651773,,Tanta,40,0.48342078760528107,A,1,,iOS,284,1
46.0,14564.385110102421,female,,29,0.5533343676956107,D,1,2020,Android,359,0
,10856.454972690557,female,Giza,2,0.43669738475027065,B,,,,177,0
52.0,11249.02689809492,female,Tanta,33,0.0016629655169673185,D,1,2021,Web,122,1
48.0,4735.053515366132,,,24,0.22999782767057853,,1,2019,Web,248,1
21.0,10595.049222507274,male,Tanta,37,0.10164817597132803,A,0,2020,,13,1
54.0,14488.89296438604,,Tanta,41,0.32289898175430953,B,1,,Web,155,1
34.0,1886.5905363268257,female,Unknown,35,0.23623543412798031,A,,2019,Web,57,0
56.0,8249.726610168465,female,Giza,3,0.7616415473808494,B,0,2018,iOS,32,0
43.0,12804.314561832802,unknown,Giza,41,0.5047969764780345,B,0,2018,Android,359,1
56.0,10712.098987681587,unknown,Tanta,9,0.81699423859199,C,,2020,iOS,71,0
58.0,5415.377566037731,unknown,Cairo,12,0.635697847928375,D,1,2021,Web,50,1
21.0,11792.1828850007,unknown,Alex,5,0.6562265121106541,A,0,2021,iOS,384,1
47.0,4746.65025865341,female,,6,0.8762452094193592,D,0,2020,,323,1
47.0,6096.038345311753,,Cairo,27,??,D,1,2019,Web,28,0
39.0,,unknown,Unknown,36,??,D,,2018,,290,1
28.0,,,,14,0.5783489419914388,A,1,,Android,101,0
19.0,2486.304851930926,unknown,Alex,29,0.41308998269092045,B,,,iOS,126,1
29.0,2818.47058923606,male,Cairo,39,0.5996374379280321,B,1,,Android,310,1
47.0,11274.947739074269,unknown,,9,0.8626395023760429,B,0,2021,iOS,369,0
53.0,10471.612989730005,,Giza,11,0.012046975608280386,B,1,,Android,163,1
35.0,7885.298719329672,unknown,Cairo,16,0.010968020898980302,B,1,2021,,359,1
43.0,10062.213360786116,male,Tanta,47,0.0625548097886226,B,0,,,127,1
24.0,5209.569534587898,,Unknown,29,0.8748852553892169,,0,2018,iOS,146,1
18.0,10414.569755511566,,Cairo,0,0.3534818724008214,,,,iOS,176,0
43.0,10943.15280513092,,,35,0.3712305690726475,B,,2020,Web,123,0
40.0,15466.150532374231,female,Cairo,39,0.3454032331528515,A,1,2020,iOS,276,0
43.0,18582.760770631452,,,23,0.23096250705077226,D,1,2020,,246,0
23.0,8795.72860656805,female,Alex,37,0.03886252603008011,D,0,2021,Android,180,0
23.0,4270.092849074077,male,Tanta,20,0.9065136415291553,A,0,2019,Android,122,0
25.0,11732.384689452943,,Alex,41,0.2328741033673517,,1,2022,,79,0
41.0,9397.869507482574,,Unknown,31,0.8939404013066629,D,1,2020,Android,69,1
39.0,9198.611975752068,,Unknown,17,0.9557114714177454,,1,2022,Web,345,1
36.0,2750.169455521821,male,,12,0.5766516481813435,C,,2019,Android,0,0
54.0,10443.769942911033,female,Tanta,36,0.3722736231372238,D,1,2021,Web,81,0
35.0,11902.865463935712,unknown,Alex,43,0.7657972797611081,C,0,2022,Android,234,0
48.0,14470.321507043232,male,Tanta,20,0.025382946062128986,C,1,,Web,256,0
54.0,7725.312387167687,male,Alex,17,0.9288668911512662,C,0,,Android,26,1
47.0,6285.77768254956,male,,39,0.4079163079393714,C,0,2020,Web,146,0
59.0,7689.394609247194,female,,45,0.3086021421082723,B,,2022,iOS,89,1
50.0,14201.556722402398,female,,46,0.12693494639360725,B,0,2018,Android,379,0
27.0,16237.48706124305,female,Giza,25,0.9551703188966955,A,,2019,Web,307,1
54.0,15044.456438829118,female,Tanta,4,0.8110299601315784,D,1,2018,Web,206,1
29.0,12914.5991421691,female,Unknown,4,0.723940497651927,A,0,,Web,197,0
47.0,9855.187080916345,,Alex,30,0.930964570142107,C,1,2019,,62,0
44.0,10556.807315633898,unknown,Giza,27,0.9598311448408596,A,1,,Web,350,1
56.0,11212.936651321037,unknown,Unknown,48,0.268446976473406,B,0,2019,Android,225,1
26.0,8865.471202851468,female,Alex,12,0.7865249643950706,,1,2021,Web,252,1
38.0,14001.314322274646,female,Giza,48,0.766981276579747,,0,2019,Android,240,0
29.0,2562.537341156293,,Unknown,10,0.5573161919973717,,0,2019,iOS,365,1
46.0,3395.2428940221744,female,Unknown,0,0.15042550985148329,,1,2020,iOS,377,0
50.0,2554.6179112569325,,Giza,23,0.9403454745446787,,0,2018,iOS,322,1
32.0,6390.13894026321,,Unknown,12,0.31538221564797897,D,,2022,,234,1
